2011,Germany (until 1990 former territory of the FRG),Purchasing power standard (PPS EU27 from 2020),Compensation per employee,34 460.5
2011,Germany (until 1990 former territory of the FRG),Purchasing power standard (PPS EU27 from 2020),Compensation of employees per hour worked,25.5
2011,Germany (until 1990 former territory of the FRG),Purchasing power standard (PPS EU27 from 2020),Nominal labour productivity per person,:
2011,Germany (until 1990 former territory of the FRG),Purchasing power standard (PPS EU27 from 2020),Nominal labour productivity per hour worked,:
2011,Germany (until 1990 former territory of the FRG),Purchasing power standard (PPS EU27 from 2020),Real labour productivity per person,:
2011,Germany (until 1990 former territory of the FRG),Index 2015=100,Compensation per employee,:
2011,Germany (until 1990 former territory of the FRG),Index 2015=100,Compensation of employees per hour worked,:
2011,Germany (until 1990 former territory of the FRG),Index 2015=100,Nominal labour productivity per person,:
2011,Germany (until 1990 former territory of the FRG),Index 2015=100,Nominal labour productivity per hour worked,:
2011,Germany (until 1990 former territory of the FRG),Index 2015=100,Real labour productivity per person,99
2011,Estonia,Euro,Compensation per employee,14 157.2
2011,Estonia,Euro,Compensation of employees per hour worked,7.4
2011,Estonia,Euro,Nominal labour productivity per person,:
2011,Estonia,Euro,Nominal labour productivity per hour worked,:
2011,Estonia,Euro,Real labour productivity per person,:
2011,Estonia,National currency,Compensation per employee,14 157.2
2011,Estonia,National currency,Compensation of employees per hour worked,7.4
2011,Estonia,National currency,Nominal labour productivity per person,:
2011,Estonia,National currency,Nominal labour productivity per hour worked,:
2011,Estonia,National currency,Real labour productivity per person,:
2011,Estonia,Purchasing power standard (PPS),Compensation per employee,20 880.4
2011,Estonia,Purchasing power standard (PPS),Compensation of employees per hour worked,10.9
2011,Estonia,Purchasing power standard (PPS),Nominal labour productivity per person,:
2011,Estonia,Purchasing power standard (PPS),Nominal labour productivity per hour worked,:
2011,Estonia,Purchasing power standard (PPS),Real labour productivity per person,:
2011,Estonia,Purchasing power standard (PPS EU27 from 2020),Compensation per employee,20 626.3
2011,Estonia,Purchasing power standard (PPS EU27 from 2020),Compensation of employees per hour worked,10.8
2011,Estonia,Purchasing power standard (PPS EU27 from 2020),Nominal labour productivity per person,:
2011,Estonia,Purchasing power standard (PPS EU27 from 2020),Nominal labour productivity per hour worked,:
2011,Estonia,Purchasing power standard (PPS EU27 from 2020),Real labour productivity per person,:
2011,Estonia,Index 2015=100,Compensation per employee,:
2011,Estonia,Index 2015=100,Compensation of employees per hour worked,:
2011,Estonia,Index 2015=100,Nominal labour productivity per person,:
2011,Estonia,Index 2015=100,Nominal labour productivity per hour worked,:
2011,Estonia,Index 2015=100,Real labour productivity per person,97.3
2011,Ireland,Euro,Compensation per employee,45 038.0
2011,Ireland,Euro,Compensation of employees per hour worked,27.3
2011,Ireland,Euro,Nominal labour productivity per person,:
2011,Ireland,Euro,Nominal labour productivity per hour worked,:
2011,Ireland,Euro,Real labour productivity per person,:
2011,Ireland,National currency,Compensation per employee,45 038.0
2011,Ireland,National currency,Compensation of employees per hour worked,27.3
2011,Ireland,National currency,Nominal labour productivity per person,:
2011,Ireland,National currency,Nominal labour productivity per hour worked,:
2011,Ireland,National currency,Real labour productivity per person,:
2011,Ireland,Purchasing power standard (PPS),Compensation per employee,40 870.0
2011,Ireland,Purchasing power standard (PPS),Compensation of employees per hour worked,24.8
2011,Ireland,Purchasing power standard (PPS),Nominal labour productivity per person,:
2011,Ireland,Purchasing power standard (PPS),Nominal labour productivity per hour worked,:
2011,Ireland,Purchasing power standard (PPS),Real labour productivity per person,:
2011,Ireland,Purchasing power standard (PPS EU27 from 2020),Compensation per employee,40 372.5
2011,Ireland,Purchasing power standard (PPS EU27 from 2020),Compensation of employees per hour worked,24.5
2011,Ireland,Purchasing power standard (PPS EU27 from 2020),Nominal labour productivity per person,:
2011,Ireland,Purchasing power standard (PPS EU27 from 2020),Nominal labour productivity per hour worked,:
2011,Ireland,Purchasing power standard (PPS EU27 from 2020),Real labour productivity per person,:
2011,Ireland,Index 2015=100,Compensation per employee,:
2011,Ireland,Index 2015=100,Compensation of employees per hour worked,:
2011,Ireland,Index 2015=100,Nominal labour productivity per person,:
2011,Ireland,Index 2015=100,Nominal labour productivity per hour worked,:
2011,Ireland,Index 2015=100,Real labour productivity per person,78.9
2011,Greece,Euro,Compensation per employee,25 091.0
2011,Greece,Euro,Compensation of employees per hour worked,12.9
2011,Greece,Euro,Nominal labour productivity per person,:
2011,Greece,Euro,Nominal labour productivity per hour worked,:
2011,Greece,Euro,Real labour productivity per person,:
2011,Greece,National currency,Compensation per employee,25 091.0
2011,Greece,National currency,Compensation of employees per hour worked,12.9
2011,Greece,National currency,Nominal labour productivity per person,:
2011,Greece,National currency,Nominal labour productivity per hour worked,:
2011,Greece,National currency,Real labour productivity per person,:
2011,Greece,Purchasing power standard (PPS),Compensation per employee,26 547.4
2011,Greece,Purchasing power standard (PPS),Compensation of employees per hour worked,13.7
2011,Greece,Purchasing power standard (PPS),Nominal labour productivity per person,:
2011,Greece,Purchasing power standard (PPS),Nominal labour productivity per hour worked,:
2011,Greece,Purchasing power standard (PPS),Real labour productivity per person,:
2011,Greece,Purchasing power standard (PPS EU27 from 2020),Compensation per employee,26 224.2
2011,Greece,Purchasing power standard (PPS EU27 from 2020),Compensation of employees per hour worked,13.5
2011,Greece,Purchasing power standard (PPS EU27 from 2020),Nominal labour productivity per person,:
2011,Greece,Purchasing power standard (PPS EU27 from 2020),Nominal labour productivity per hour worked,:
2011,Greece,Purchasing power standard (PPS EU27 from 2020),Real labour productivity per person,:
2011,Greece,Index 2015=100,Compensation per employee,:
2011,Greece,Index 2015=100,Compensation of employees per hour worked,:
2011,Greece,Index 2015=100,Nominal labour productivity per person,:
2011,Greece,Index 2015=100,Nominal labour productivity per hour worked,:
2011,Greece,Index 2015=100,Real labour productivity per person,103.1
2011,Spain,Euro,Compensation per employee,31 459.9
2011,Spain,Euro,Compensation of employees per hour worked,19.1
2011,Spain,Euro,Nominal labour productivity per person,:
2011,Spain,Euro,Nominal labour productivity per hour worked,:
2011,Spain,Euro,Real labour productivity per person,:
2011,Spain,National currency,Compensation per employee,31 459.9
2011,Spain,National currency,Compensation of employees per hour worked,19.1
2011,Spain,National currency,Nominal labour productivity per person,:
2011,Spain,National currency,Nominal labour productivity per hour worked,:
2011,Spain,National currency,Real labour productivity per person,:
2011,Spain,Purchasing power standard (PPS),Compensation per employee,33 241.0
2011,Spain,Purchasing power standard (PPS),Compensation of employees per hour worked,20.2
2011,Spain,Purchasing power standard (PPS),Nominal labour productivity per person,:
2011,Spain,Purchasing power standard (PPS),Nominal labour productivity per hour worked,:
2011,Spain,Purchasing power standard (PPS),Real labour productivity per person,:
2011,Spain,Purchasing power standard (PPS EU27 from 2020),Compensation per employee,32 836.4
2011,Spain,Purchasing power standard (PPS EU27 from 2020),Compensation of employees per hour worked,20
2011,Spain,Purchasing power standard (PPS EU27 from 2020),Nominal labour productivity per person,:
2011,Spain,Purchasing power standard (PPS EU27 from 2020),Nominal labour productivity per hour worked,:
2011,Spain,Purchasing power standard (PPS EU27 from 2020),Real labour productivity per person,:
2011,Spain,Index 2015=100,Compensation per employee,:
2011,Spain,Index 2015=100,Compensation of employees per hour worked,:
2011,Spain,Index 2015=100,Nominal labour productivity per person,:
2011,Spain,Index 2015=100,Nominal labour productivity per hour worked,:
2011,Spain,Index 2015=100,Real labour productivity per person,96.6
2011,France,Euro,Compensation per employee,43 727.9
2011,France,Euro,Compensation of employees per hour worked,30.3
2011,France,Euro,Nominal labour productivity per person,:
2011,France,Euro,Nominal labour productivity per hour worked,:
2011,France,Euro,Real labour productivity per person,:
2011,France,National currency,Compensation per employee,43 727.9
2011,France,National currency,Compensation of employees per hour worked,30.3
2011,France,National currency,Nominal labour productivity per person,:
2011,France,National currency,Nominal labour productivity per hour worked,:
2011,France,National currency,Real labour productivity per person,:
2011,France,Purchasing power standard (PPS),Compensation per employee,39 216.5
2011,France,Purchasing power standard (PPS),Compensation of employees per hour worked,27.1
2011,France,Purchasing power standard (PPS),Nominal labour productivity per person,:
2011,France,Purchasing power standard (PPS),Nominal labour productivity per hour worked,:
2011,France,Purchasing power standard (PPS),Real labour productivity per person,:
2011,France,Purchasing power standard (PPS EU27 from 2020),Compensation per employee,38 739.1
2011,France,Purchasing power standard (PPS EU27 from 2020),Compensation of employees per hour worked,26.8
2011,France,Purchasing power standard (PPS EU27 from 2020),Nominal labour productivity per person,:
2011,France,Purchasing power standard (PPS EU27 from 2020),Nominal labour productivity per hour worked,:
2011,France,Purchasing power standard (PPS EU27 from 2020),Real labour productivity per person,:
2011,France,Index 2015=100,Compensation per employee,:
2011,France,Index 2015=100,Compensation of employees per hour worked,:
2011,France,Index 2015=100,Nominal labour productivity per person,:
2011,France,Index 2015=100,Nominal labour productivity per hour worked,:
2011,France,Index 2015=100,Real labour productivity per person,98.3
2011,Croatia,Euro,Compensation per employee,16 709.1
2011,Croatia,Euro,Compensation of employees per hour worked,8.4
2011,Croatia,Euro,Nominal labour productivity per person,:
2011,Croatia,Euro,Nominal labour productivity per hour worked,:
2011,Croatia,Euro,Real labour productivity per person,:
2011,Croatia,National currency,Compensation per employee,124 299.3
2011,Croatia,National currency,Compensation of employees per hour worked,62.8
2011,Croatia,National currency,Nominal labour productivity per person,:
2011,Croatia,National currency,Nominal labour productivity per hour worked,:
2011,Croatia,National currency,Real labour productivity per person,:
2011,Croatia,Purchasing power standard (PPS),Compensation per employee,24 993.4
2011,Croatia,Purchasing power standard (PPS),Compensation of employees per hour worked,12.6
2011,Croatia,Purchasing power standard (PPS),Nominal labour productivity per person,:
2011,Croatia,Purchasing power standard (PPS),Nominal labour productivity per hour worked,:
2011,Croatia,Purchasing power standard (PPS),Real labour productivity per person,:
2011,Croatia,Purchasing power standard (PPS EU27 from 2020),Compensation per employee,24 689.2
2011,Croatia,Purchasing power standard (PPS EU27 from 2020),Compensation of employees per hour worked,12.5
2011,Croatia,Purchasing power standard (PPS EU27 from 2020),Nominal labour productivity per person,:
2011,Croatia,Purchasing power standard (PPS EU27 from 2020),Nominal labour productivity per hour worked,:
2011,Croatia,Purchasing power standard (PPS EU27 from 2020),Real labour productivity per person,:
2011,Croatia,Index 2015=100,Compensation per employee,:
2011,Croatia,Index 2015=100,Compensation of employees per hour worked,:
2011,Croatia,Index 2015=100,Nominal labour productivity per person,:
2011,Croatia,Index 2015=100,Nominal labour productivity per hour worked,:
2011,Croatia,Index 2015=100,Real labour productivity per person,98.1
2011,Italy,Euro,Compensation per employee,35 342.0
2011,Italy,Euro,Compensation of employees per hour worked,21.9
2011,Italy,Euro,Nominal labour productivity per person,:
2011,Italy,Euro,Nominal labour productivity per hour worked,:
2011,Italy,Euro,Real labour productivity per person,:
2011,Italy,National currency,Compensation per employee,35 342.0
2011,Italy,National currency,Compensation of employees per hour worked,21.9
2011,Italy,National currency,Nominal labour productivity per person,:
2011,Italy,National currency,Nominal labour productivity per hour worked,:
2011,Italy,National currency,Real labour productivity per person,:
2011,Italy,Purchasing power standard (PPS),Compensation per employee,35 149.7
2011,Italy,Purchasing power standard (PPS),Compensation of employees per hour worked,21.8
2011,Italy,Purchasing power standard (PPS),Nominal labour productivity per person,:
2011,Italy,Purchasing power standard (PPS),Nominal labour productivity per hour worked,:
2011,Italy,Purchasing power standard (PPS),Real labour productivity per person,:
2011,Italy,Purchasing power standard (PPS EU27 from 2020),Compensation per employee,34 721.9
2011,Italy,Purchasing power standard (PPS EU27 from 2020),Compensation of employees per hour worked,21.5
2011,Italy,Purchasing power standard (PPS EU27 from 2020),Nominal labour productivity per person,:
2011,Italy,Purchasing power standard (PPS EU27 from 2020),Nominal labour productivity per hour worked,:
2011,Italy,Purchasing power standard (PPS EU27 from 2020),Real labour productivity per person,:
2011,Italy,Index 2015=100,Compensation per employee,:
2011,Italy,Index 2015=100,Compensation of employees per hour worked,:
2011,Italy,Index 2015=100,Nominal labour productivity per person,:
2011,Italy,Index 2015=100,Nominal labour productivity per hour worked,:
2011,Italy,Index 2015=100,Real labour productivity per person,102.8
2011,Cyprus,Euro,Compensation per employee,26 546.6
2011,Cyprus,Euro,Compensation of employees per hour worked,15
2011,Cyprus,Euro,Nominal labour productivity per person,:
2011,Cyprus,Euro,Nominal labour productivity per hour worked,:
2011,Cyprus,Euro,Real labour productivity per person,:
2011,Cyprus,National currency,Compensation per employee,26 546.6
2011,Cyprus,National currency,Compensation of employees per hour worked,15
2011,Cyprus,National currency,Nominal labour productivity per person,:
2011,Cyprus,National currency,Nominal labour productivity per hour worked,:
2011,Cyprus,National currency,Real labour productivity per person,:
2011,Cyprus,Purchasing power standard (PPS),Compensation per employee,28 672.2
2011,Cyprus,Purchasing power standard (PPS),Compensation of employees per hour worked,16.3
2011,Cyprus,Purchasing power standard (PPS),Nominal labour productivity per person,:
2011,Cyprus,Purchasing power standard (PPS),Nominal labour productivity per hour worked,:
2011,Cyprus,Purchasing power standard (PPS),Real labour productivity per person,:
2011,Cyprus,Purchasing power standard (PPS EU27 from 2020),Compensation per employee,28 323.1
2011,Cyprus,Purchasing power standard (PPS EU27 from 2020),Compensation of employees per hour worked,16.1
2011,Cyprus,Purchasing power standard (PPS EU27 from 2020),Nominal labour productivity per person,:
2011,Cyprus,Purchasing power standard (PPS EU27 from 2020),Nominal labour productivity per hour worked,:
2011,Cyprus,Purchasing power standard (PPS EU27 from 2020),Real labour productivity per person,:
2011,Cyprus,Index 2015=100,Compensation per employee,:
2011,Cyprus,Index 2015=100,Compensation of employees per hour worked,:
2011,Cyprus,Index 2015=100,Nominal labour productivity per person,:
2011,Cyprus,Index 2015=100,Nominal labour productivity per hour worked,:
2011,Cyprus,Index 2015=100,Real labour productivity per person,99
2011,Latvia,Euro,Compensation per employee,10 533.9
2011,Latvia,Euro,Compensation of employees per hour worked,5.4
2011,Latvia,Euro,Nominal labour productivity per person,:
2011,Latvia,Euro,Nominal labour productivity per hour worked,:
2011,Latvia,Euro,Real labour productivity per person,:
2011,Latvia,National currency,Compensation per employee,10 586.3
2011,Latvia,National currency,Compensation of employees per hour worked,5.5
2011,Latvia,National currency,Nominal labour productivity per person,:
2011,Latvia,National currency,Nominal labour productivity per hour worked,:
2011,Latvia,National currency,Real labour productivity per person,:
2011,Latvia,Purchasing power standard (PPS),Compensation per employee,16 023.9
2011,Latvia,Purchasing power standard (PPS),Compensation of employees per hour worked,8.3
2011,Latvia,Purchasing power standard (PPS),Nominal labour productivity per person,:
2011,Latvia,Purchasing power standard (PPS),Nominal labour productivity per hour worked,:
2011,Latvia,Purchasing power standard (PPS),Real labour productivity per person,:
2011,Latvia,Purchasing power standard (PPS EU27 from 2020),Compensation per employee,15 828.8
2011,Latvia,Purchasing power standard (PPS EU27 from 2020),Compensation of employees per hour worked,8.2
2011,Latvia,Purchasing power standard (PPS EU27 from 2020),Nominal labour productivity per person,:
2011,Latvia,Purchasing power standard (PPS EU27 from 2020),Nominal labour productivity per hour worked,:
2011,Latvia,Purchasing power standard (PPS EU27 from 2020),Real labour productivity per person,:
2011,Latvia,Index 2015=100,Compensation per employee,:
2011,Latvia,Index 2015=100,Compensation of employees per hour worked,:
2011,Latvia,Index 2015=100,Nominal labour productivity per person,:
2011,Latvia,Index 2015=100,Nominal labour productivity per hour worked,:
2011,Latvia,Index 2015=100,Real labour productivity per person,92.6
2011,Lithuania,Euro,Compensation per employee,10 962.5
2011,Lithuania,Euro,Compensation of employees per hour worked,5.9
2011,Lithuania,Euro,Nominal labour productivity per person,:
2011,Lithuania,Euro,Nominal labour productivity per hour worked,:
2011,Lithuania,Euro,Real labour productivity per person,:
2011,Lithuania,National currency,Compensation per employee,10 962.5
2011,Lithuania,National currency,Compensation of employees per hour worked,5.9
2011,Lithuania,National currency,Nominal labour productivity per person,:
2011,Lithuania,National currency,Nominal labour productivity per hour worked,:
2011,Lithuania,National currency,Real labour productivity per person,:
2011,Lithuania,Purchasing power standard (PPS),Compensation per employee,18 303.7
2011,Lithuania,Purchasing power standard (PPS),Compensation of employees per hour worked,9.9
2011,Lithuania,Purchasing power standard (PPS),Nominal labour productivity per person,:
2011,Lithuania,Purchasing power standard (PPS),Nominal labour productivity per hour worked,:
2011,Lithuania,Purchasing power standard (PPS),Real labour productivity per person,:
2011,Lithuania,Purchasing power standard (PPS EU27 from 2020),Compensation per employee,18 080.9
2011,Lithuania,Purchasing power standard (PPS EU27 from 2020),Compensation of employees per hour worked,9.8
2011,Lithuania,Purchasing power standard (PPS EU27 from 2020),Nominal labour productivity per person,:
2011,Lithuania,Purchasing power standard (PPS EU27 from 2020),Nominal labour productivity per hour worked,:
2011,Lithuania,Purchasing power standard (PPS EU27 from 2020),Real labour productivity per person,:
2011,Lithuania,Index 2015=100,Compensation per employee,:
2011,Lithuania,Index 2015=100,Compensation of employees per hour worked,:
2011,Lithuania,Index 2015=100,Nominal labour productivity per person,:
2011,Lithuania,Index 2015=100,Nominal labour productivity per hour worked,:
2011,Lithuania,Index 2015=100,Real labour productivity per person,93.8
2011,Luxembourg,Euro,Compensation per employee,60 031.2
2011,Luxembourg,Euro,Compensation of employees per hour worked,39.5
2011,Luxembourg,Euro,Nominal labour productivity per person,:
2011,Luxembourg,Euro,Nominal labour productivity per hour worked,:
2011,Luxembourg,Euro,Real labour productivity per person,:
2011,Luxembourg,National currency,Compensation per employee,60 031.2
2011,Luxembourg,National currency,Compensation of employees per hour worked,39.5
2011,Luxembourg,National currency,Nominal labour productivity per person,:
2011,Luxembourg,National currency,Nominal labour productivity per hour worked,:
2011,Luxembourg,National currency,Real labour productivity per person,:
2011,Luxembourg,Purchasing power standard (PPS),Compensation per employee,50 046.5
2011,Luxembourg,Purchasing power standard (PPS),Compensation of employees per hour worked,32.9
2011,Luxembourg,Purchasing power standard (PPS),Nominal labour productivity per person,:
2011,Luxembourg,Purchasing power standard (PPS),Nominal labour productivity per hour worked,:
2011,Luxembourg,Purchasing power standard (PPS),Real labour productivity per person,:
2011,Luxembourg,Purchasing power standard (PPS EU27 from 2020),Compensation per employee,49 437.3
2011,Luxembourg,Purchasing power standard (PPS EU27 from 2020),Compensation of employees per hour worked,32.5
2011,Luxembourg,Purchasing power standard (PPS EU27 from 2020),Nominal labour productivity per person,:
2011,Luxembourg,Purchasing power standard (PPS EU27 from 2020),Nominal labour productivity per hour worked,:
2011,Luxembourg,Purchasing power standard (PPS EU27 from 2020),Real labour productivity per person,:
2011,Luxembourg,Index 2015=100,Compensation per employee,:
2011,Luxembourg,Index 2015=100,Compensation of employees per hour worked,:
2011,Luxembourg,Index 2015=100,Nominal labour productivity per person,:
2011,Luxembourg,Index 2015=100,Nominal labour productivity per hour worked,:
2011,Luxembourg,Index 2015=100,Real labour productivity per person,97.6
2011,Hungary,Euro,Compensation per employee,12 261.5
2011,Hungary,Euro,Compensation of employees per hour worked,7.3
2011,Hungary,Euro,Nominal labour productivity per person,:
2011,Hungary,Euro,Nominal labour productivity per hour worked,:
2011,Hungary,Euro,Real labour productivity per person,:
2011,Hungary,National currency,Compensation per employee,3 425 508.4
2011,Hungary,National currency,Compensation of employees per hour worked,2 045.2
2011,Hungary,National currency,Nominal labour productivity per person,:
2011,Hungary,National currency,Nominal labour productivity per hour worked,:
2011,Hungary,National currency,Real labour productivity per person,:
2011,Hungary,Purchasing power standard (PPS),Compensation per employee,20 799.1
2011,Hungary,Purchasing power standard (PPS),Compensation of employees per hour worked,12.4
2011,Hungary,Purchasing power standard (PPS),Nominal labour productivity per person,:
2011,Hungary,Purchasing power standard (PPS),Nominal labour productivity per hour worked,:
2011,Hungary,Purchasing power standard (PPS),Real labour productivity per person,:
2011,Hungary,Purchasing power standard (PPS EU27 from 2020),Compensation per employee,20 546.0
2011,Hungary,Purchasing power standard (PPS EU27 from 2020),Compensation of employees per hour worked,12.3
2011,Hungary,Purchasing power standard (PPS EU27 from 2020),Nominal labour productivity per person,:
2011,Hungary,Purchasing power standard (PPS EU27 from 2020),Nominal labour productivity per hour worked,:
2011,Hungary,Purchasing power standard (PPS EU27 from 2020),Real labour productivity per person,:
2011,Hungary,Index 2015=100,Compensation per employee,:
2011,Hungary,Index 2015=100,Compensation of employees per hour worked,:
2011,Hungary,Index 2015=100,Nominal labour productivity per person,:
2011,Hungary,Index 2015=100,Nominal labour productivity per hour worked,:
2011,Hungary,Index 2015=100,Real labour productivity per person,100.5
2011,Malta,Euro,Compensation per employee,20 505.4
2011,Malta,Euro,Compensation of employees per hour worked,10.7
2011,Malta,Euro,Nominal labour productivity per person,:
2011,Malta,Euro,Nominal labour productivity per hour worked,:
2011,Malta,Euro,Real labour productivity per person,:
2011,Malta,National currency,Compensation per employee,20 505.4
2011,Malta,National currency,Compensation of employees per hour worked,10.7
2011,Malta,National currency,Nominal labour productivity per person,:
2011,Malta,National currency,Nominal labour productivity per hour worked,:
2011,Malta,National currency,Real labour productivity per person,:
2011,Malta,Purchasing power standard (PPS),Compensation per employee,26 948.6
2011,Malta,Purchasing power standard (PPS),Compensation of employees per hour worked,14
2011,Malta,Purchasing power standard (PPS),Nominal labour productivity per person,:
2011,Malta,Purchasing power standard (PPS),Nominal labour productivity per hour worked,:
2011,Malta,Purchasing power standard (PPS),Real labour productivity per person,:
2011,Malta,Purchasing power standard (PPS EU27 from 2020),Compensation per employee,26 620.6
2011,Malta,Purchasing power standard (PPS EU27 from 2020),Compensation of employees per hour worked,13.8
2011,Malta,Purchasing power standard (PPS EU27 from 2020),Nominal labour productivity per person,:
2011,Malta,Purchasing power standard (PPS EU27 from 2020),Nominal labour productivity per hour worked,:
2011,Malta,Purchasing power standard (PPS EU27 from 2020),Real labour productivity per person,:
2011,Malta,Index 2015=100,Compensation per employee,:
2011,Malta,Index 2015=100,Compensation of employees per hour worked,:
2011,Malta,Index 2015=100,Nominal labour productivity per person,:
2011,Malta,Index 2015=100,Nominal labour productivity per hour worked,:
2011,Malta,Index 2015=100,Real labour productivity per person,90
2011,Netherlands,Euro,Compensation per employee,42 928.1
2011,Netherlands,Euro,Compensation of employees per hour worked,31.6
2011,Netherlands,Euro,Nominal labour productivity per person,:
2011,Netherlands,Euro,Nominal labour productivity per hour worked,:
2011,Netherlands,Euro,Real labour productivity per person,:
2011,Netherlands,National currency,Compensation per employee,42 928.1
2011,Netherlands,National currency,Compensation of employees per hour worked,31.6
2011,Netherlands,National currency,Nominal labour productivity per person,:
2011,Netherlands,National currency,Nominal labour productivity per hour worked,:
2011,Netherlands,National currency,Real labour productivity per person,:
2011,Netherlands,Purchasing power standard (PPS),Compensation per employee,38 743.1
2011,Netherlands,Purchasing power standard (PPS),Compensation of employees per hour worked,28.5
2011,Netherlands,Purchasing power standard (PPS),Nominal labour productivity per person,:
2011,Netherlands,Purchasing power standard (PPS),Nominal labour productivity per hour worked,:
2011,Netherlands,Purchasing power standard (PPS),Real labour productivity per person,:
2011,Netherlands,Purchasing power standard (PPS EU27 from 2020),Compensation per employee,38 271.6
2011,Netherlands,Purchasing power standard (PPS EU27 from 2020),Compensation of employees per hour worked,28.2
2011,Netherlands,Purchasing power standard (PPS EU27 from 2020),Nominal labour productivity per person,:
2011,Netherlands,Purchasing power standard (PPS EU27 from 2020),Nominal labour productivity per hour worked,:
2011,Netherlands,Purchasing power standard (PPS EU27 from 2020),Real labour productivity per person,:
2011,Netherlands,Index 2015=100,Compensation per employee,:
2011,Netherlands,Index 2015=100,Compensation of employees per hour worked,:
2011,Netherlands,Index 2015=100,Nominal labour productivity per person,:
2011,Netherlands,Index 2015=100,Nominal labour productivity per hour worked,:
2011,Netherlands,Index 2015=100,Real labour productivity per person,97.3
2011,Austria,Euro,Compensation per employee,40 200.5
2011,Austria,Euro,Compensation of employees per hour worked,25.6
2011,Austria,Euro,Nominal labour productivity per person,:
2011,Austria,Euro,Nominal labour productivity per hour worked,:
2011,Austria,Euro,Real labour productivity per person,:
2011,Austria,National currency,Compensation per employee,40 200.5
2011,Austria,National currency,Compensation of employees per hour worked,25.6
2011,Austria,National currency,Nominal labour productivity per person,:
2011,Austria,National currency,Nominal labour productivity per hour worked,:
2011,Austria,National currency,Real labour productivity per person,:
2011,Austria,Purchasing power standard (PPS),Compensation per employee,36 486.2
2011,Austria,Purchasing power standard (PPS),Compensation of employees per hour worked,23.2
2011,Austria,Purchasing power standard (PPS),Nominal labour productivity per person,:
2011,Austria,Purchasing power standard (PPS),Nominal labour productivity per hour worked,:
2011,Austria,Purchasing power standard (PPS),Real labour productivity per person,:
2011,Austria,Purchasing power standard (PPS EU27 from 2020),Compensation per employee,36 042.0
2011,Austria,Purchasing power standard (PPS EU27 from 2020),Compensation of employees per hour worked,22.9
2011,Austria,Purchasing power standard (PPS EU27 from 2020),Nominal labour productivity per person,:
2011,Austria,Purchasing power standard (PPS EU27 from 2020),Nominal labour productivity per hour worked,:
2011,Austria,Purchasing power standard (PPS EU27 from 2020),Real labour productivity per person,:
2011,Austria,Index 2015=100,Compensation per employee,:
2011,Austria,Index 2015=100,Compensation of employees per hour worked,:
2011,Austria,Index 2015=100,Nominal labour productivity per person,:
2011,Austria,Index 2015=100,Nominal labour productivity per hour worked,:
2011,Austria,Index 2015=100,Real labour productivity per person,100.6
2011,Poland,Euro,Compensation per employee,11 785.8
2011,Poland,Euro,Compensation of employees per hour worked,5.8
2011,Poland,Euro,Nominal labour productivity per person,:
2011,Poland,Euro,Nominal labour productivity per hour worked,:
2011,Poland,Euro,Real labour productivity per person,:
2011,Poland,National currency,Compensation per employee,48 564.7
2011,Poland,National currency,Compensation of employees per hour worked,24
2011,Poland,National currency,Nominal labour productivity per person,:
2011,Poland,National currency,Nominal labour productivity per hour worked,:
2011,Poland,National currency,Real labour productivity per person,:
2011,Poland,Purchasing power standard (PPS),Compensation per employee,20 342.3
2011,Poland,Purchasing power standard (PPS),Compensation of employees per hour worked,10.1
2011,Poland,Purchasing power standard (PPS),Nominal labour productivity per person,:
2011,Poland,Purchasing power standard (PPS),Nominal labour productivity per hour worked,:
2011,Poland,Purchasing power standard (PPS),Real labour productivity per person,:
2011,Poland,Purchasing power standard (PPS EU27 from 2020),Compensation per employee,20 094.6
2011,Poland,Purchasing power standard (PPS EU27 from 2020),Compensation of employees per hour worked,9.9
2011,Poland,Purchasing power standard (PPS EU27 from 2020),Nominal labour productivity per person,:
2011,Poland,Purchasing power standard (PPS EU27 from 2020),Nominal labour productivity per hour worked,:
2011,Poland,Purchasing power standard (PPS EU27 from 2020),Real labour productivity per person,:
2011,Poland,Index 2015=100,Compensation per employee,:
2011,Poland,Index 2015=100,Compensation of employees per hour worked,:
2011,Poland,Index 2015=100,Nominal labour productivity per person,:
2011,Poland,Index 2015=100,Nominal labour productivity per hour worked,:
2011,Poland,Index 2015=100,Real labour productivity per person,93.5
2011,Portugal,Euro,Compensation per employee,20 473.3
2011,Portugal,Euro,Compensation of employees per hour worked,11
2011,Portugal,Euro,Nominal labour productivity per person,:
2011,Portugal,Euro,Nominal labour productivity per hour worked,:
2011,Portugal,Euro,Real labour productivity per person,:
2011,Portugal,National currency,Compensation per employee,20 473.3
2011,Portugal,National currency,Compensation of employees per hour worked,11
2011,Portugal,National currency,Nominal labour productivity per person,:
2011,Portugal,National currency,Nominal labour productivity per hour worked,:
2011,Portugal,National currency,Real labour productivity per person,:
2011,Portugal,Purchasing power standard (PPS),Compensation per employee,24 793.4
2011,Portugal,Purchasing power standard (PPS),Compensation of employees per hour worked,13.3
2011,Portugal,Purchasing power standard (PPS),Nominal labour productivity per person,:
2011,Portugal,Purchasing power standard (PPS),Nominal labour productivity per hour worked,:
2011,Portugal,Purchasing power standard (PPS),Real labour productivity per person,:
2011,Portugal,Purchasing power standard (PPS EU27 from 2020),Compensation per employee,24 491.6
2011,Portugal,Purchasing power standard (PPS EU27 from 2020),Compensation of employees per hour worked,13.1
